Date,BP,JNUG,TSLA
2018-10-31,10.44053985230482,-78.5457809694794,25.32045327884116
2018-11-01,8.60707919531476,-76.78037103530824,27.921233512911403
2018-11-02,5.933282403870921,-76.8701376421305,28.701467583132477
2018-11-05,8.50522026992644,-76.4213046080192,26.843767415939457
2018-11-06,8.632543926661862,-77.25912627169363,26.713728404235937
2018-11-07,9.778456837280647,-77.76780371035312,29.351662641650034
2018-11-08,5.092946269417142,-78.067025733094,30.55916775032552
2018-11-09,5.01655207537588,-79.14422501496115,30.224781720230776
2018-11-12,4.074357015533736,-80.49072411729506,23.091213078209584
2018-11-13,1.3750954927428172,-81.3584679832436,25.859186327327176
2018-11-14,2.6992615227911854,-80.4308797127469,27.809771502879844
2018-11-15,4.812834224599194,-79.29383602633158,29.46312465168164
2018-11-16,3.997962821492518,-78.45601436265713,31.63663384729749
2018-11-19,4.2016806722692035,-78.21663674446442,31.320824818874684
2018-11-20,2.1135727018082973,-78.78515858767209,29.110161619914976
2018-11-21,5.092946269417187,-77.22920406941955,25.65483930893595
2018-11-23,1.578813343519525,-79.02453620586478,21.066319895969187
2018-11-26,3.208556149732922,-79.7127468581688,28.552851569757067
2018-11-27,2.6737967914441496,-80.84979054458411,27.77261749953599
2018-11-28,3.997962821492562,-79.41352483542792,29.24020063161845
2018-11-29,3.081232492997499,-80.25134649910237,26.750882407579834
2018-11-30,2.7501909854854123,-80.70017953321369,30.224781720230776
2018-12-03,4.889228418640479,-79.77259126271696,33.19710198773962
2018-12-04,4.278074866310466,-79.65290245362063,33.64295002786592
2018-12-06,0.814871403106987,-79.44344703770201,34.88760913988524
2018-12-07,0.6111535523303013,-77.64811490125678,32.99275496934837
2018-12-10,0.25464731347111247,-78.21663674446442,35.66784321010632
2018-12-11,-0.4838298955943343,-77.79772591262721,36.262307263608086
2018-12-12,-0.5602240896355859,-76.81029323758233,36.20657625859229
2018-12-13,0.05092946269444898,-76.92998204667867,39.99628459966607
2018-12-14,-1.5533486121718787,-78.2764811490126,35.872190228497544
2018-12-17,-2.1899668958489937,-76.06223818073015,29.4445476500097
2018-12-18,-3.6923860453269564,-74.29682824655899,25.227568270481516
2018-12-19,-4.125286478227386,-77.73788150807903,23.70425413338324
2018-12-20,-5.118411000763679,-75.25433871932978,17.183726546535727
2018-12-21,-4.074357015533215,-75.52363853979658,18.799925691993668
2018-12-24,-6.671759612935824,-73.36923997606229,9.752925877763662
2018-12-26,-3.0812324929969104,-74.80550568521849,21.15920490432881
2018-12-27,-3.921568627450711,-73.78815080789951,17.462381571614706
2018-12-28,-2.902979373567316,-74.41651705565535,24.038640163477986
2018-12-31,-3.437738731856088,-72.44165170556559,23.648523128367472
2019-01-02,-1.7316017316014176,-72.2022740873729,15.214564369311168
2019-01-03,-1.1713776419655542,-69.18013165769008,11.592049043284769
2019-01-04,1.9353195823787361,-69.71873129862365,18.03826862344453
2019-01-07,2.2663610898908226,-70.85577498503896,24.44733420026044
2019-01-08,1.9353195823787361,-70.25733093955722,24.5959502136359
2019-01-09,2.7756557168325147,-69.3596648713346,25.78487832063945
2019-01-10,3.6414565826333956,-71.21484141232801,28.16273453464653
2019-01-11,2.4700789406675083,-71.33453022142436,29.01727661155533
2019-01-14,2.928444104915018,-71.57390783961705,24.242987181869257
2019-01-15,2.4700789406675083,-73.04009575104735,27.97696451792726
2019-01-16,2.16450216450248,-72.92040694195099,28.571428571429024
2019-01-17,2.18996689584956,-72.62118491921011,29.035853613227292
2019-01-18,3.7942449707158543,-75.13464991023343,12.297975106818182
2019-01-22,2.0626432391141147,-74.71573907839623,11.05331599479884
2019-01-23,2.1645021645024354,-74.35667265110717,6.854913616942615
2019-01-24,2.139037433155355,-74.62597247157396,8.303919747353161
2019-01-25,2.139037433155355,-72.08258527827654,10.36596693293741
2019-01-28,0.7639419404128045,-70.16756433273495,10.124465911202329
2019-01-29,2.368220015279121,-68.34230999401562,10.514582946312867
2019-01-30,3.5650623885920885,-67.29503291442258,14.712985324169093
2019-01-31,4.710975299210873,-65.23040095751055,14.062790265651536
2019-02-01,5.271199388846748,-65.58946738479959,15.994798439532287
2019-02-04,5.398523045582171,-66.78635547576309,16.25487646293933
2019-02-05,9.039979628215233,-65.91861160981456,19.394389745495523
2019-02-06,9.600203717851086,-68.01316576900066,17.85249860672531
2019-02-07,8.734402852050227,-69.47935368043095,14.248560282370848
2019-02-08,8.199643493761455,-67.44464392579302,13.616942225525207
2019-02-11,7.486631016043099,-68.82106523040103,16.23629946126739
2019-02-12,8.021390374331872,-68.55176540993423,15.846182426156851
2019-02-13,8.581614463967725,-68.76122082585286,14.49006130410595
2019-02-14,6.620830150242218,-67.56433273488936,12.855285156976093
2019-02-15,7.690348866819763,-65.64931178934778,14.397176295746306
2019-02-19,7.919531448943551,-61.40035906642738,13.561211220509461
2019-02-20,8.174178762414375,-61.041292639138334,12.409437116849764
2019-02-21,7.690348866819785,-63.37522441651714,8.21103473899354
2019-02-22,8.123249299720214,-63.01615798922809,9.492847854356711
2019-02-25,8.250572956455638,-64.99102333931785,10.99758498978305
2019-02-26,8.27603768780274,-64.24296828246567,10.663198959688302
2019-02-27,9.09090909090946,-66.48713345302222,16.942225524800712
2019-02-28,8.60707919531485,-67.65409934171163,18.855656697009525
2019-03-01,8.428826075885265,-70.526630760024,9.530001857700565
2019-03-04,8.58161446396779,-70.64631956912035,6.018948541705749
2019-03-05,8.836261777438636,-70.58647516457216,2.7493962474460343
2019-03-06,8.734402852050295,-72.74087372830647,2.637934237414452
2019-03-07,8.55614973262071,-71.9628964691802,2.76797324911795
2019-03-08,7.588489941431509,-68.46199880311197,5.573100501579398
2019-03-11,7.792207792208172,-69.21005385996415,8.080995727289974
2019-03-12,8.123249299720282,-67.4745661280671,5.2758684748285045
2019-03-13,11.611917494270818,-66.42728904847404,7.35649266208469
2019-03-14,11.917494270435846,-69.1202872531419,7.7280326955233125
2019-03-15,11.713776419659162,-68.55176540993423,2.340702210663559
2019-03-18,12.655971479501304,-69.41950927588276,0.130039011703853
2019-03-19,13.241660300484238,-69.00059844404554,-0.6316180568452734
2019-03-20,13.39444868856674,-66.57690005984446,1.6533531488021502
2019-03-21,13.39444868856674,-66.42728904847404,1.8019691621775857
2019-03-22,11.917494270435846,-67.6540993417116,-1.7090841538172308
2019-03-25,10.847975553858301,-65.43985637342915,-3.2509752925874436
2019-03-26,11.58645276292376,-65.43985637342915,-0.5201560468136912
2019-03-27,11.000763941940829,-67.20526630760031,2.1177781906004167
2019-03-28,11.10262286732915,-70.67624177139443,3.511053315995172
2019-03-29,11.331805449452892,-70.64631956912035,3.9754783577934383
